clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
The satellite completes x orbits daily. How many orbits in y days?,x,The coupon saves 22 dollars. The fine print deducts 20 dollars from the savings. What is the net discount?,2,440,x,y,22,20
Each spacewalk requires x hours of prep. How much prep time for y spacewalks?,x,The order requires 38 components. The bin has 3 components. How many more are needed?,35,114,x,y,38,3
Each spacewalk requires x hours of prep. How much prep time for y spacewalks?,x,The order requires 28 components. The bin has 23 components. How many more are needed?,5,644,x,y,28,23
The rocket burns x tons of fuel per minute. How much fuel will it use in y minutes?,x,The battery stores 27 kilowatt-hours. 25 kilowatt-hours are used. How much energy remains?,2,675,x,y,27,25
The rocket burns x tons of fuel per minute. How much fuel will it use in y minutes?,x,The battery stores 31 kilowatt-hours. 3 kilowatt-hours are used. How much energy remains?,28,93,x,y,31,3
Each lunar module carries x instruments. How many instruments can y modules carry?,x,The jar holds 25 servings. Mia consumes 20 servings. How many servings remain?,5,500,x,y,25,20
Each lunar module carries x instruments. How many instruments can y modules carry?,x,The jar holds 42 servings. Mia consumes 29 servings. How many servings remain?,13,1218,x,y,42,29
The telescope captures x images per orbit. How many images in y orbits?,x,Daniel has 30 markers. Their art teacher removes 29 markers from their collection. How many markers does Daniel have now?,1,870,x,y,30,29
The telescope captures x images per orbit. How many images in y orbits?,x,Daniel has 42 markers. Their art teacher removes 39 markers from their collection. How many markers does Daniel have now?,3,1638,x,y,42,39
Each asteroid sample weighs x grams. What is the total weight of y samples?,x,Chloe has 37 board games. Their family gives away 27 board games. How many board games does Chloe have now?,10,999,x,y,37,27
Each asteroid sample weighs x grams. What is the total weight of y samples?,x,Chloe has 28 board games. Their family gives away 27 board games. How many board games does Chloe have now?,1,756,x,y,28,27
The spaceship's shield blocks x radiation units hourly. How much radiation can it block in y hours?,x,"The cruise has 14 ports of call. After 10 stops, how many ports remain?",4,140,x,y,14,10
The spaceship's shield blocks x radiation units hourly. How much radiation can it block in y hours?,x,"The cruise has 48 ports of call. After 20 stops, how many ports remain?",28,960,x,y,48,20
Each Mars transmission takes x minutes. How long will y transmissions take?,x,The blueprint requires 33 boards. Benjamin cuts 10 boards. How many more are needed?,23,330,x,y,33,10
Each Mars transmission takes x minutes. How long will y transmissions take?,x,The blueprint requires 32 boards. Benjamin cuts 12 boards. How many more are needed?,20,384,x,y,32,12
Each magic potion needs x dragon scales. How many scales for y potions?,x,Ella grows 36 strawberries. 25 strawberries get eaten by birds. How many strawberries does Ella have now?,11,900,x,y,36,25
Each magic potion needs x dragon scales. How many scales for y potions?,x,Ella grows 22 strawberries. 16 strawberries get eaten by birds. How many strawberries does Ella have now?,6,352,x,y,22,16
The dungeon has x traps per level. How many traps in y levels?,x,Henry plants 11 flowers. A storm damages 8 flowers. How many flowers does Henry have now?,3,88,x,y,11,8
The dungeon has x traps per level. How many traps in y levels?,x,Henry plants 30 flowers. A storm damages 4 flowers. How many flowers does Henry have now?,26,120,x,y,30,4
Each spell costs x mana points. How much mana to cast y spells?,x,Benjamin has 48 picture books. Their relative asks for 10 picture books back. How many picture books does Benjamin have now?,38,480,x,y,48,10
Each spell costs x mana points. How much mana to cast y spells?,x,Benjamin has 11 picture books. Their relative asks for 2 picture books back. How many picture books does Benjamin have now?,9,22,x,y,11,2
The character earns x XP per quest. How much XP from y quests?,x,The textbook has 23 chapters. Charlotte studies 20 chapters. How many chapters remain?,3,460,x,y,23,20
The character earns x XP per quest. How much XP from y quests?,x,The textbook has 43 chapters. Charlotte studies 6 chapters. How many chapters remain?,37,258,x,y,43,6
Each treasure chest holds x coins. How many coins in y chests?,x,The tank holds 36 liters of fuel. Amelia uses 3 liters. How much fuel remains?,33,108,x,y,36,3
Each treasure chest holds x coins. How many coins in y chests?,x,The tank holds 16 liters of fuel. Amelia uses 12 liters. How much fuel remains?,4,192,x,y,16,12
The castle has x passages per tower. How many passages in y towers?,x,Grace brings 20 notebooks to class. A classmate borrows 12 notebooks. How many notebooks does Grace have now?,8,240,x,y,20,12
The castle has x passages per tower. How many passages in y towers?,x,Grace brings 38 notebooks to class. A classmate borrows 12 notebooks. How many notebooks does Grace have now?,26,456,x,y,38,12
Each monster drops x items. How many items from y monsters?,x,The quota requires 41 sales. Matthew makes 16 sales. How many more are needed?,25,656,x,y,41,16
Each monster drops x items. How many items from y monsters?,x,The quota requires 31 sales. Matthew makes 9 sales. How many more are needed?,22,279,x,y,31,9
The spellbook has x pages per chapter. How many pages in y chapters?,x,"The game has 31 innings. After 29 innings, how many remain?",2,899,x,y,31,29
The spellbook has x pages per chapter. How many pages in y chapters?,x,"The game has 12 innings. After 2 innings, how many remain?",10,24,x,y,12,2
Each puzzle takes x moves to solve. How many moves for y puzzles?,x,Thomas buys 46 bananas. The cashier takes back 17 bananas. How many bananas does Thomas have now?,29,782,x,y,46,17
Each puzzle takes x moves to solve. How many moves for y puzzles?,x,Thomas buys 8 bananas. The cashier takes back 2 bananas. How many bananas does Thomas have now?,6,16,x,y,8,2
The game loads x textures per second. How many textures in y seconds?,x,"The package weighs 19 kilograms. After removing 1 kilograms, what is the current weight?",18,19,x,y,19,1
The game loads x textures per second. How many textures in y seconds?,x,"The package weighs 40 kilograms. After removing 23 kilograms, what is the current weight?",17,920,x,y,40,23
Each pyramid block weighs x tons. What is the total weight of y blocks?,x,Lucas practices piano for 30 minutes daily. Today they stopped after 2 minutes. How much practice was skipped?,28,60,x,y,30,2
Each pyramid block weighs x tons. What is the total weight of y blocks?,x,Lucas practices piano for 48 minutes daily. Today they stopped after 9 minutes. How much practice was skipped?,39,432,x,y,48,9
The scribe copies x pages daily. How many pages in y days?,x,The project needs 36 nails. The box contains 24 nails. How many additional nails are needed?,12,864,x,y,36,24
The scribe copies x pages daily. How many pages in y days?,x,The project needs 18 nails. The box contains 16 nails. How many additional nails are needed?,2,288,x,y,18,16
Each Viking ship carries x warriors. How many warriors can y ships carry?,x,Amelia has 50 minutes to complete a task. The timer shows 15 minutes have passed. What is the current remaining time?,35,750,x,y,50,15
Each Viking ship carries x warriors. How many warriors can y ships carry?,x,Amelia has 27 minutes to complete a task. The timer shows 26 minutes have passed. What is the current remaining time?,1,702,x,y,27,26
The castle requires x stones per wall. How many stones for y walls?,x,"The trip covers 27 kilometers. After 1 kilometers, how much farther is the destination?",26,27,x,y,27,1
The castle requires x stones per wall. How many stones for y walls?,x,"The trip covers 31 kilometers. After 12 kilometers, how much farther is the destination?",19,372,x,y,31,12
Each Roman road segment is x miles long. How long is a road with y segments?,x,Mia has 32 keys on their keychain. They remove 1 keys. How many keys does Mia have now?,31,32,x,y,32,1
Each Roman road segment is x miles long. How long is a road with y segments?,x,Mia has 43 keys on their keychain. They remove 27 keys. How many keys does Mia have now?,16,1161,x,y,43,27
The revolution gains x supporters daily. How many supporters in y days?,x,The circuit handles 36 amps safely. 9 amps are flowing. How much additional load is possible?,27,324,x,y,36,9
The revolution gains x supporters daily. How many supporters in y days?,x,The circuit handles 25 amps safely. 22 amps are flowing. How much additional load is possible?,3,550,x,y,25,22
Each samurai sword takes x hours to forge. How long to forge y swords?,x,The rope measures 28 meters. Lily cuts off 19 meters. What length remains?,9,532,x,y,28,19
Each samurai sword takes x hours to forge. How long to forge y swords?,x,The rope measures 33 meters. Lily cuts off 27 meters. What length remains?,6,891,x,y,33,27
The caravan travels x miles daily. How far will it go in y days?,x,The playlist has 25 songs. Grace skips 18 songs. How many songs will play?,7,450,x,y,25,18
The caravan travels x miles daily. How far will it go in y days?,x,The playlist has 19 songs. Grace skips 7 songs. How many songs will play?,12,133,x,y,19,7
Each Renaissance painting uses x pigments. How many pigments for y paintings?,x,The highway project needs 38 workers. 14 workers finish their shift. How many workers are needed?,24,532,x,y,38,14
Each Renaissance painting uses x pigments. How many pigments for y paintings?,x,The highway project needs 11 workers. 10 workers finish their shift. How many workers are needed?,1,110,x,y,11,10
The miner finds x ounces of gold weekly. How much gold in y weeks?,x,"Jacob earns 10 dollars weekly. After 7 dollars in deductions, what is the take-home amount?",3,70,x,y,10,7
The miner finds x ounces of gold weekly. How much gold in y weeks?,x,"Jacob earns 49 dollars weekly. After 5 dollars in deductions, what is the take-home amount?",44,245,x,y,49,5
Each hurricane produces x inches of rain. How much rain will y hurricanes bring?,x,The flowerbed needs 34 liters of water. Ella adds 15 liters. How much more water is needed?,19,510,x,y,34,15
Each hurricane produces x inches of rain. How much rain will y hurricanes bring?,x,The flowerbed needs 48 liters of water. Ella adds 43 liters. How much more water is needed?,5,2064,x,y,48,43
The blizzard drops x snowflakes per square inch. How many flakes will fall on y square inches?,x,Ethan owns 43 pairs of socks. Their washing machine ruins 2 pairs of socks. How many pairs of socks does Ethan have now?,41,86,x,y,43,2
The blizzard drops x snowflakes per square inch. How many flakes will fall on y square inches?,x,Ethan owns 45 pairs of socks. Their washing machine ruins 7 pairs of socks. How many pairs of socks does Ethan have now?,38,315,x,y,45,7
Each tornado damages x structures. How many structures will y tornadoes affect?,x,The fundraiser goal is 40 dollars. Emma contributes 10 dollars. What is the remaining gap to the goal after the contribution?,30,400,x,y,40,10
Each tornado damages x structures. How many structures will y tornadoes affect?,x,The fundraiser goal is 40 dollars. Emma contributes 28 dollars. What is the remaining gap to the goal after the contribution?,12,1120,x,y,40,28
The heatwave increases energy demand by x megawatts daily. How much extra power will be needed over y days?,x,The garden has 43 plants. Samuel removes 42 weeds. How many desired plants remain?,1,1806,x,y,43,42
The heatwave increases energy demand by x megawatts daily. How much extra power will be needed over y days?,x,The garden has 29 plants. Samuel removes 15 weeds. How many desired plants remain?,14,435,x,y,29,15
Each lightning strike releases x gigajoules. How much energy will y strikes release?,x,Alexander has 28 photos in their album. They remove 24 photos. How many photos does Alexander have now?,4,672,x,y,28,24
Each lightning strike releases x gigajoules. How much energy will y strikes release?,x,Alexander has 44 photos in their album. They remove 17 photos. How many photos does Alexander have now?,27,748,x,y,44,17
The flood submerges x acres hourly. How many acres will be flooded in y hours?,x,"The stew requires 32 hours to cook. After 3 hours, how much cooking time remains?",29,96,x,y,32,3
The flood submerges x acres hourly. How many acres will be flooded in y hours?,x,"The stew requires 5 hours to cook. After 3 hours, how much cooking time remains?",2,15,x,y,5,3
Each hailstorm produces x ice chunks per square yard. How many chunks will fall on y square yards?,x,The patient needs 24 milligrams of medicine. The nurse administers 4 milligrams. How much more is needed?,20,96,x,y,24,4
Each hailstorm produces x ice chunks per square yard. How many chunks will fall on y square yards?,x,The patient needs 15 milligrams of medicine. The nurse administers 3 milligrams. How much more is needed?,12,45,x,y,15,3
The drought lowers water levels by x feet monthly. How much will levels drop over y months?,x,The conference has 29 sessions. Ella attends 28 sessions. How many sessions remain?,1,812,x,y,29,28
The drought lowers water levels by x feet monthly. How much will levels drop over y months?,x,The conference has 23 sessions. Ella attends 12 sessions. How many sessions remain?,11,276,x,y,23,12
Each tsunami wave carries x tons of debris. How much debris will y waves move?,x,Ethan buys 11 donuts. Their family eats 1 donuts. How many donuts does Ethan have now?,10,11,x,y,11,1
Each tsunami wave carries x tons of debris. How much debris will y waves move?,x,Ethan buys 26 donuts. Their family eats 14 donuts. How many donuts does Ethan have now?,12,364,x,y,26,14
The sandstorm reduces visibility by x meters per minute. How much visibility will be lost in y minutes?,x,Charlotte budgets 12 dollars for groceries. The receipt shows 10 dollars spent. How much remains in the budget?,2,120,x,y,12,10
The sandstorm reduces visibility by x meters per minute. How much visibility will be lost in y minutes?,x,Charlotte budgets 39 dollars for groceries. The receipt shows 32 dollars spent. How much remains in the budget?,7,1248,x,y,39,32
Each whale consumes x krill daily. How many krill will y whales eat?,x,The air quality index shows 33 particles. Filters remove 28 particles. What is the improved reading?,5,924,x,y,33,28
Each whale consumes x krill daily. How many krill will y whales eat?,x,The air quality index shows 26 particles. Filters remove 18 particles. What is the improved reading?,8,468,x,y,26,18
The coral reef grows x centimeters annually. How much will it grow in y years?,x,The order requires 37 tiles. Lucas breaks 23 tiles. How many usable tiles remain?,14,851,x,y,37,23
The coral reef grows x centimeters annually. How much will it grow in y years?,x,The order requires 29 tiles. Lucas breaks 1 tiles. How many usable tiles remain?,28,29,x,y,29,1
Each sea turtle lays x eggs per nest. How many eggs will y nests contain?,x,Olivia collects 42 magazines. Their subscription expires for 27 magazines. How many magazines does Olivia have now?,15,1134,x,y,42,27
Each sea turtle lays x eggs per nest. How many eggs will y nests contain?,x,Olivia collects 22 magazines. Their subscription expires for 6 magazines. How many magazines does Olivia have now?,16,132,x,y,22,6
The ocean current moves x miles daily. How far will objects drift in y days?,x,The forest has 29 trees. Loggers remove 19 trees. How many trees remain?,10,551,x,y,29,19
The ocean current moves x miles daily. How far will objects drift in y days?,x,The forest has 48 trees. Loggers remove 42 trees. How many trees remain?,6,2016,x,y,48,42
Each phytoplankton cluster produces x oxygen molecules hourly. How much oxygen will y clusters produce?,x,Jack picks 31 oranges. They drop 25 oranges. How many oranges does Jack have now?,6,775,x,y,31,25
Each phytoplankton cluster produces x oxygen molecules hourly. How much oxygen will y clusters produce?,x,Jack picks 43 oranges. They drop 41 oranges. How many oranges does Jack have now?,2,1763,x,y,43,41
The kelp forest grows x feet monthly. How tall will it become after y months?,x,"Mia's meeting lasts 24 minutes. After 17 minutes, how much meeting time is left?",7,408,x,y,24,17
The kelp forest grows x feet monthly. How tall will it become after y months?,x,"Mia's meeting lasts 41 minutes. After 39 minutes, how much meeting time is left?",2,1599,x,y,41,39
Each fishing net catches x fish when full. How many fish will y full nets catch?,x,The production line makes 38 units per hour. Maintenance removes 13 units. What is the new output?,25,494,x,y,38,13
Each fishing net catches x fish when full. How many fish will y full nets catch?,x,The production line makes 47 units per hour. Maintenance removes 29 units. What is the new output?,18,1363,x,y,47,29
The submarine explores x square miles daily. How much area can it survey in y days?,x,The athlete needs 41 meters to win. They complete 11 meters. How much farther is needed?,30,451,x,y,41,11
The submarine explores x square miles daily. How much area can it survey in y days?,x,The athlete needs 20 meters to win. They complete 13 meters. How much farther is needed?,7,260,x,y,20,13
Each oyster filters x gallons of water hourly. How much water will y oysters filter?,x,The app has 45 daily uses allowed. Matthew uses it 25 times. How many uses remain?,20,1125,x,y,45,25
Each oyster filters x gallons of water hourly. How much water will y oysters filter?,x,The app has 39 daily uses allowed. Matthew uses it 10 times. How many uses remain?,29,390,x,y,39,10
The tidal zone reveals x new species per survey. How many species might be found in y surveys?,x,"The vacation lasts 40 days. After 6 days, how many days remain?",34,240,x,y,40,6
The tidal zone reveals x new species per survey. How many species might be found in y surveys?,x,"The vacation lasts 23 days. After 5 days, how many days remain?",18,115,x,y,23,5
Each quantum computer performs x operations per second. How many operations in y seconds?,x,The batch makes 23 cookies. Samuel eats 16 cookies. How many cookies remain?,7,368,x,y,23,16
Each quantum computer performs x operations per second. How many operations in y seconds?,x,The batch makes 36 cookies. Samuel eats 34 cookies. How many cookies remain?,2,1224,x,y,36,34
The nanobot swarm repairs x cells per minute. How many cells can it repair in y minutes?,x,The lab has 45 experiments. Henry completes 16 experiments. How many experiments remain?,29,720,x,y,45,16
The nanobot swarm repairs x cells per minute. How many cells can it repair in y minutes?,x,The lab has 32 experiments. Henry completes 29 experiments. How many experiments remain?,3,928,x,y,32,29
Each hologram projector uses x teraflops. How much processing power for y projectors?,x,The venue seats 34 guests. 27 seats are reserved. How many seats are open?,7,918,x,y,34,27
Each hologram projector uses x teraflops. How much processing power for y projectors?,x,The venue seats 43 guests. 31 seats are reserved. How many seats are open?,12,1333,x,y,43,31
The fusion reactor generates x megawatts hourly. How much energy in y hours?,x,The book has 29 pages. Michael reads 3 pages. How many pages remain?,26,87,x,y,29,3
The fusion reactor generates x megawatts hourly. How much energy in y hours?,x,The book has 20 pages. Michael reads 16 pages. How many pages remain?,4,320,x,y,20,16
Each AI training cycle processes x data points. How many points in y cycles?,x,Thomas bakes 47 cookies. Their sibling eats 31 cookies. How many cookies does Thomas have now?,16,1457,x,y,47,31
Each AI training cycle processes x data points. How many points in y cycles?,x,Thomas bakes 48 cookies. Their sibling eats 39 cookies. How many cookies does Thomas have now?,9,1872,x,y,48,39
The space elevator climbs x kilometers daily. How far will it ascend in y days?,x,The assignment requires 38 pages. Zoe writes 16 pages. How much more is needed?,22,608,x,y,38,16
The space elevator climbs x kilometers daily. How far will it ascend in y days?,x,The assignment requires 36 pages. Zoe writes 33 pages. How much more is needed?,3,1188,x,y,36,33
Each gene editor modifies x base pairs per second. How many edits in y seconds?,x,The treatment requires 32 sessions. Lucas attends 2 sessions. How many sessions remain?,30,64,x,y,32,2
Each gene editor modifies x base pairs per second. How many edits in y seconds?,x,The treatment requires 25 sessions. Lucas attends 9 sessions. How many sessions remain?,16,225,x,y,25,9
The Mars colony uses x liters of water daily. How much water will be needed for y days?,x,Lily owns 39 stuffed animals. They give 22 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,17,858,x,y,39,22
The Mars colony uses x liters of water daily. How much water will be needed for y days?,x,Lily owns 32 stuffed animals. They give 21 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,11,672,x,y,32,21
Each exoskeleton lifts x kilograms. How much can y exoskeletons lift together?,x,The seed packet contains 27 seeds. Harper plants 18 seeds. How many seeds remain?,9,486,x,y,27,18
Each exoskeleton lifts x kilograms. How much can y exoskeletons lift together?,x,The seed packet contains 14 seeds. Harper plants 5 seeds. How many seeds remain?,9,70,x,y,14,5
The drone makes x deliveries per hour. How many deliveries in y hours?,x,The tournament has 19 rounds. Alexander completes 4 rounds. How many rounds remain?,15,76,x,y,19,4
The drone makes x deliveries per hour. How many deliveries in y hours?,x,The tournament has 48 rounds. Alexander completes 28 rounds. How many rounds remain?,20,1344,x,y,48,28
