clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Each Mars transmission takes 8 minutes. How long will 8 transmissions take?,64,Mission Control spent 6 minutes on 3 transmissions. What was the average time per transmission?,2,18,8,8,6,3
Each Mars transmission takes 42 minutes. How long will 6 transmissions take?,252,Mission Control spent 26 minutes on 2 transmissions. What was the average time per transmission?,13,52,42,6,26,2
Each magic potion needs 40 dragon scales. How many scales for 20 potions?,800,The alchemist used 12 scales to make 2 potions. What was the average per potion?,6,24,40,20,12,2
Each magic potion needs 48 dragon scales. How many scales for 16 potions?,768,The alchemist used 38 scales to make 19 potions. What was the average per potion?,2,722,48,16,38,19
The dungeon has 43 traps per level. How many traps in 43 levels?,1849,Adventurers found 36 traps across 4 levels. What was the average traps per level?,9,144,43,43,36,4
The dungeon has 26 traps per level. How many traps in 2 levels?,52,Adventurers found 36 traps across 18 levels. What was the average traps per level?,2,648,26,2,36,18
Each spell costs 15 mana points. How much mana to cast 3 spells?,45,The wizard spent 3 mana on 3 spells. What was the average cost per spell?,1,9,15,3,3,3
Each spell costs 24 mana points. How much mana to cast 6 spells?,144,The wizard spent 39 mana on 3 spells. What was the average cost per spell?,13,117,24,6,39,3
The character earns 41 XP per quest. How much XP from 41 quests?,1681,The character gained 45 XP over 3 quests. What was the average XP per quest?,15,135,41,41,45,3
The character earns 48 XP per quest. How much XP from 3 quests?,144,The character gained 9 XP over 3 quests. What was the average XP per quest?,3,27,48,3,9,3
Each treasure chest holds 40 coins. How many coins in 20 chests?,800,The party found 16 coins distributed among 4 chests. What was the average per chest?,4,64,40,20,16,4
Each treasure chest holds 45 coins. How many coins in 15 chests?,675,The party found 17 coins distributed among 17 chests. What was the average per chest?,1,289,45,15,17,17
The castle has 31 passages per tower. How many passages in 31 towers?,961,Explorers mapped 50 passages across 2 towers. What was the average per tower?,25,100,31,31,50,2
The castle has 50 passages per tower. How many passages in 50 towers?,2500,Explorers mapped 40 passages across 5 towers. What was the average per tower?,8,200,50,50,40,5
Each monster drops 39 items. How many items from 13 monsters?,507,Defeating 11 monsters yielded 44 items total. What was the average drop?,4,484,39,13,44,11
Each monster drops 40 items. How many items from 8 monsters?,320,Defeating 47 monsters yielded 47 items total. What was the average drop?,1,2209,40,8,47,47
The spellbook has 42 pages per chapter. How many pages in 6 chapters?,252,The 19-chapter spellbook has 19 pages total. How many pages per chapter?,1,361,42,6,19,19
The spellbook has 27 pages per chapter. How many pages in 9 chapters?,243,The 10-chapter spellbook has 40 pages total. How many pages per chapter?,4,400,27,9,40,10
Each puzzle takes 28 moves to solve. How many moves for 7 puzzles?,196,Thomas made 26 moves total across 13 puzzles. What was the average per puzzle?,2,338,28,7,26,13
Each puzzle takes 42 moves to solve. How many moves for 21 puzzles?,882,Thomas made 45 moves total across 5 puzzles. What was the average per puzzle?,9,225,42,21,45,5
The game loads 28 textures per second. How many textures in 7 seconds?,196,The game loaded 25 textures over 25 seconds. What was the average loading speed?,1,625,28,7,25,25
The game loads 12 textures per second. How many textures in 3 seconds?,36,The game loaded 40 textures over 4 seconds. What was the average loading speed?,10,160,12,3,40,4
Each pyramid block weighs 25 tons. What is the total weight of 5 blocks?,125,The pyramid's 29 blocks weigh 29 tons total. What is the average block weight?,1,841,25,5,29,29
Each pyramid block weighs 32 tons. What is the total weight of 16 blocks?,512,The pyramid's 4 blocks weigh 28 tons total. What is the average block weight?,7,112,32,16,28,4
The scribe copies 12 pages daily. How many pages in 4 days?,48,The 46-page manuscript took 23 days to copy. What was the average daily output?,2,1058,12,4,46,23
The scribe copies 18 pages daily. How many pages in 9 days?,162,The 18-page manuscript took 2 days to copy. What was the average daily output?,9,36,18,9,18,2
Each Viking ship carries 18 warriors. How many warriors can 18 ships carry?,324,The fleet of 4 ships transported 36 warriors total. What was the average per ship?,9,144,18,18,36,4
Each Viking ship carries 10 warriors. How many warriors can 10 ships carry?,100,The fleet of 3 ships transported 24 warriors total. What was the average per ship?,8,72,10,10,24,3
The castle requires 32 stones per wall. How many stones for 8 walls?,256,Builders used 37 stones across 37 walls. What was the average per wall?,1,1369,32,8,37,37
The castle requires 42 stones per wall. How many stones for 2 walls?,84,Builders used 46 stones across 23 walls. What was the average per wall?,2,1058,42,2,46,23
Each Roman road segment is 23 miles long. How long is a road with 23 segments?,529,The 10-mile road consists of 5 segments. What is the average segment length?,2,50,23,23,10,5
Each Roman road segment is 36 miles long. How long is a road with 6 segments?,216,The 38-mile road consists of 38 segments. What is the average segment length?,1,1444,36,6,38,38
The revolution gains 6 supporters daily. How many supporters in 2 days?,12,The movement gained 48 supporters over 48 days. What was the average daily growth?,1,2304,6,2,48,48
The revolution gains 36 supporters daily. How many supporters in 3 days?,108,The movement gained 48 supporters over 16 days. What was the average daily growth?,3,768,36,3,48,16
Each samurai sword takes 34 hours to forge. How long to forge 2 swords?,68,The swordsmith spent 3 hours making 3 swords. What was the average time per sword?,1,9,34,2,3,3
Each samurai sword takes 38 hours to forge. How long to forge 38 swords?,1444,The swordsmith spent 30 hours making 5 swords. What was the average time per sword?,6,150,38,38,30,5
The caravan travels 50 miles daily. How far will it go in 10 days?,500,The caravan covered 46 miles in 46 days. What was its average daily distance?,1,2116,50,10,46,46
The caravan travels 42 miles daily. How far will it go in 21 days?,882,The caravan covered 24 miles in 6 days. What was its average daily distance?,4,144,42,21,24,6
Each Renaissance painting uses 40 pigments. How many pigments for 2 paintings?,80,Artists used 28 pigments across 4 paintings. What was the average per painting?,7,112,40,2,28,4
Each Renaissance painting uses 6 pigments. How many pigments for 6 paintings?,36,Artists used 42 pigments across 21 paintings. What was the average per painting?,2,882,6,6,42,21
The miner finds 20 ounces of gold weekly. How much gold in 4 weeks?,80,The miner extracted 32 ounces over 32 weeks. What was the average weekly yield?,1,1024,20,4,32,32
The miner finds 16 ounces of gold weekly. How much gold in 8 weeks?,128,The miner extracted 42 ounces over 2 weeks. What was the average weekly yield?,21,84,16,8,42,2
Each hurricane produces 6 inches of rain. How much rain will 3 hurricanes bring?,18,The region received 45 inches of rain from 45 hurricanes. What was the average rainfall per hurricane?,1,2025,6,3,45,45
Each hurricane produces 49 inches of rain. How much rain will 49 hurricanes bring?,2401,The region received 36 inches of rain from 9 hurricanes. What was the average rainfall per hurricane?,4,324,49,49,36,9
The blizzard drops 39 snowflakes per square inch. How many flakes will fall on 13 square inches?,507,Scientists measured 6 snowflakes across 3 square inches. What was the average snowflake density?,2,18,39,13,6,3
The blizzard drops 21 snowflakes per square inch. How many flakes will fall on 3 square inches?,63,Scientists measured 17 snowflakes across 17 square inches. What was the average snowflake density?,1,289,21,3,17,17
Each tornado damages 36 structures. How many structures will 3 tornadoes affect?,108,The tornado outbreak damaged 27 structures across 9 tornadoes. What was the average damage per tornado?,3,243,36,3,27,9
Each tornado damages 40 structures. How many structures will 20 tornadoes affect?,800,The tornado outbreak damaged 32 structures across 4 tornadoes. What was the average damage per tornado?,8,128,40,20,32,4
The heatwave increases energy demand by 36 megawatts daily. How much extra power will be needed over 3 days?,108,Energy demand increased by 32 megawatts over 32 heatwave days. What was the average daily increase?,1,1024,36,3,32,32
The heatwave increases energy demand by 38 megawatts daily. How much extra power will be needed over 38 days?,1444,Energy demand increased by 28 megawatts over 14 heatwave days. What was the average daily increase?,2,392,38,38,28,14
Each lightning strike releases 42 gigajoules. How much energy will 3 strikes release?,126,The storm released 12 gigajoules through 4 lightning strikes. What was the average energy per strike?,3,48,42,3,12,4
Each lightning strike releases 46 gigajoules. How much energy will 23 strikes release?,1058,The storm released 5 gigajoules through 5 lightning strikes. What was the average energy per strike?,1,25,46,23,5,5
The flood submerges 24 acres hourly. How many acres will be flooded in 8 hours?,192,The floodwaters covered 33 acres over 33 hours. What was the average expansion rate?,1,1089,24,8,33,33
The flood submerges 8 acres hourly. How many acres will be flooded in 4 hours?,32,The floodwaters covered 11 acres over 11 hours. What was the average expansion rate?,1,121,8,4,11,11
Each hailstorm produces 26 ice chunks per square yard. How many chunks will fall on 13 square yards?,338,The storm dropped 6 hailstones across 6 square yards. What was the average concentration?,1,36,26,13,6,6
Each hailstorm produces 6 ice chunks per square yard. How many chunks will fall on 2 square yards?,12,The storm dropped 22 hailstones across 22 square yards. What was the average concentration?,1,484,6,2,22,22
The drought lowers water levels by 16 feet monthly. How much will levels drop over 8 months?,128,Reservoirs dropped 18 feet during 18 months of drought. What was the average monthly decline?,1,324,16,8,18,18
The drought lowers water levels by 15 feet monthly. How much will levels drop over 15 months?,225,Reservoirs dropped 42 feet during 6 months of drought. What was the average monthly decline?,7,252,15,15,42,6
Each tsunami wave carries 42 tons of debris. How much debris will 2 waves move?,84,The tsunami moved 24 tons of debris through 4 waves. What was the average debris per wave?,6,96,42,2,24,4
Each tsunami wave carries 35 tons of debris. How much debris will 7 waves move?,245,The tsunami moved 27 tons of debris through 3 waves. What was the average debris per wave?,9,81,35,7,27,3
The sandstorm reduces visibility by 15 meters per minute. How much visibility will be lost in 15 minutes?,225,Visibility decreased by 50 meters over 25 minutes. What was the average rate of visibility loss?,2,1250,15,15,50,25
The sandstorm reduces visibility by 30 meters per minute. How much visibility will be lost in 15 minutes?,450,Visibility decreased by 20 meters over 2 minutes. What was the average rate of visibility loss?,10,40,30,15,20,2
Each whale consumes 48 krill daily. How many krill will 16 whales eat?,768,A pod of 24 whales consumed 48 krill total. What was the average krill per whale?,2,1152,48,16,48,24
Each whale consumes 36 krill daily. How many krill will 12 whales eat?,432,A pod of 2 whales consumed 36 krill total. What was the average krill per whale?,18,72,36,12,36,2
The coral reef grows 12 centimeters annually. How much will it grow in 3 years?,36,The reef grew 22 centimeters over 11 years. What was its average annual growth?,2,242,12,3,22,11
The coral reef grows 26 centimeters annually. How much will it grow in 2 years?,52,The reef grew 49 centimeters over 49 years. What was its average annual growth?,1,2401,26,2,49,49
Each sea turtle lays 50 eggs per nest. How many eggs will 5 nests contain?,250,Researchers found 30 turtle eggs in 6 nests. What was the average eggs per nest?,5,180,50,5,30,6
Each sea turtle lays 33 eggs per nest. How many eggs will 11 nests contain?,363,Researchers found 16 turtle eggs in 2 nests. What was the average eggs per nest?,8,32,33,11,16,2
The ocean current moves 35 miles daily. How far will objects drift in 7 days?,245,Driftwood traveled 39 miles over 13 days. What was the average daily movement?,3,507,35,7,39,13
The ocean current moves 44 miles daily. How far will objects drift in 11 days?,484,Driftwood traveled 11 miles over 11 days. What was the average daily movement?,1,121,44,11,11,11
Each phytoplankton cluster produces 4 oxygen molecules hourly. How much oxygen will 4 clusters produce?,16,Scientists measured 33 oxygen molecules from 3 phytoplankton clusters. What was the average production rate?,11,99,4,4,33,3
Each phytoplankton cluster produces 15 oxygen molecules hourly. How much oxygen will 3 clusters produce?,45,Scientists measured 38 oxygen molecules from 38 phytoplankton clusters. What was the average production rate?,1,1444,15,3,38,38
The kelp forest grows 40 feet monthly. How tall will it become after 2 months?,80,The kelp grew 34 feet over 34 months. What was its average monthly growth?,1,1156,40,2,34,34
The kelp forest grows 45 feet monthly. How tall will it become after 5 months?,225,The kelp grew 20 feet over 20 months. What was its average monthly growth?,1,400,45,5,20,20
Each fishing net catches 46 fish when full. How many fish will 2 full nets catch?,92,Fishermen emptied 28 fish from 4 nets. What was the average catch per net?,7,112,46,2,28,4
Each fishing net catches 42 fish when full. How many fish will 2 full nets catch?,84,Fishermen emptied 42 fish from 14 nets. What was the average catch per net?,3,588,42,2,42,14
The submarine explores 28 square miles daily. How much area can it survey in 2 days?,56,The submarine surveyed 49 square miles over 49 days. What was its average daily exploration?,1,2401,28,2,49,49
The submarine explores 26 square miles daily. How much area can it survey in 2 days?,52,The submarine surveyed 32 square miles over 2 days. What was its average daily exploration?,16,64,26,2,32,2
Each oyster filters 28 gallons of water hourly. How much water will 14 oysters filter?,392,An oyster bed of 12 oysters filtered 12 gallons total. What was the average per oyster?,1,144,28,14,12,12
Each oyster filters 26 gallons of water hourly. How much water will 2 oysters filter?,52,An oyster bed of 10 oysters filtered 40 gallons total. What was the average per oyster?,4,400,26,2,40,10
The tidal zone reveals 48 new species per survey. How many species might be found in 8 surveys?,384,Researchers documented 41 species across 41 tidal surveys. What was the average per survey?,1,1681,48,8,41,41
The tidal zone reveals 36 new species per survey. How many species might be found in 3 surveys?,108,Researchers documented 50 species across 50 tidal surveys. What was the average per survey?,1,2500,36,3,50,50
Each quantum computer performs 32 operations per second. How many operations in 4 seconds?,128,The quantum computer completed 6 operations over 6 seconds. What was its operation rate?,1,36,32,4,6,6
Each quantum computer performs 42 operations per second. How many operations in 21 seconds?,882,The quantum computer completed 21 operations over 3 seconds. What was its operation rate?,7,63,42,21,21,3
The nanobot swarm repairs 27 cells per minute. How many cells can it repair in 9 minutes?,243,The nanobots repaired 34 cells during 2 minutes. What was their average repair rate?,17,68,27,9,34,2
The nanobot swarm repairs 28 cells per minute. How many cells can it repair in 14 minutes?,392,The nanobots repaired 33 cells during 3 minutes. What was their average repair rate?,11,99,28,14,33,3
Each hologram projector uses 28 teraflops. How much processing power for 7 projectors?,196,The hologram system uses 50 teraflops total across 2 projectors. What's the average per projector?,25,100,28,7,50,2
Each hologram projector uses 4 teraflops. How much processing power for 2 projectors?,8,The hologram system uses 48 teraflops total across 3 projectors. What's the average per projector?,16,144,4,2,48,3
The fusion reactor generates 12 megawatts hourly. How much energy in 6 hours?,72,The reactor produced 21 megawatts over 21 hours. What was its average hourly output?,1,441,12,6,21,21
The fusion reactor generates 48 megawatts hourly. How much energy in 3 hours?,144,The reactor produced 25 megawatts over 25 hours. What was its average hourly output?,1,625,48,3,25,25
Each AI training cycle processes 42 data points. How many points in 6 cycles?,252,The AI processed 25 data points through 25 cycles. What was the average per cycle?,1,625,42,6,25,25
Each AI training cycle processes 40 data points. How many points in 8 cycles?,320,The AI processed 42 data points through 42 cycles. What was the average per cycle?,1,1764,40,8,42,42
The space elevator climbs 30 kilometers daily. How far will it ascend in 3 days?,90,The elevator ascended 5 kilometers over 5 days. What was its average daily climb?,1,25,30,3,5,5
The space elevator climbs 36 kilometers daily. How far will it ascend in 36 days?,1296,The elevator ascended 24 kilometers over 6 days. What was its average daily climb?,4,144,36,36,24,6
Each gene editor modifies 30 base pairs per second. How many edits in 10 seconds?,300,The gene editor made 26 edits over 2 seconds. What was its editing speed?,13,52,30,10,26,2
Each gene editor modifies 35 base pairs per second. How many edits in 7 seconds?,245,The gene editor made 48 edits over 24 seconds. What was its editing speed?,2,1152,35,7,48,24
The Mars colony uses 45 liters of water daily. How much water will be needed for 15 days?,675,The colony used 48 liters over 2 days. What was their average daily usage?,24,96,45,15,48,2
The Mars colony uses 39 liters of water daily. How much water will be needed for 3 days?,117,The colony used 33 liters over 11 days. What was their average daily usage?,3,363,39,3,33,11
Each exoskeleton lifts 32 kilograms. How much can 8 exoskeletons lift together?,256,A team of 47 exoskeletons lifted 47 kg total. What was the average lifting capacity?,1,2209,32,8,47,47
Each exoskeleton lifts 40 kilograms. How much can 20 exoskeletons lift together?,800,A team of 2 exoskeletons lifted 34 kg total. What was the average lifting capacity?,17,68,40,20,34,2
The drone makes 26 deliveries per hour. How many deliveries in 26 hours?,676,The drone completed 30 deliveries over 10 hours. What was its average delivery rate?,3,300,26,26,30,10
The drone makes 16 deliveries per hour. How many deliveries in 2 hours?,32,The drone completed 24 deliveries over 24 hours. What was its average delivery rate?,1,576,16,2,24,24
