clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Mission Control spent 42 minutes on 6 transmissions. What was the average time per transmission?,7,Each Mars transmission takes 26 minutes. How long will 2 transmissions take?,52,13,42,6,26,2
The alchemist used 40 scales to make 20 potions. What was the average per potion?,2,Each magic potion needs 12 dragon scales. How many scales for 2 potions?,24,6,40,20,12,2
The alchemist used 48 scales to make 16 potions. What was the average per potion?,3,Each magic potion needs 38 dragon scales. How many scales for 19 potions?,722,2,48,16,38,19
Adventurers found 43 traps across 43 levels. What was the average traps per level?,1,The dungeon has 36 traps per level. How many traps in 4 levels?,144,9,43,43,36,4
Adventurers found 26 traps across 2 levels. What was the average traps per level?,13,The dungeon has 36 traps per level. How many traps in 18 levels?,648,2,26,2,36,18
The wizard spent 15 mana on 3 spells. What was the average cost per spell?,5,Each spell costs 3 mana points. How much mana to cast 3 spells?,9,1,15,3,3,3
The wizard spent 24 mana on 6 spells. What was the average cost per spell?,4,Each spell costs 39 mana points. How much mana to cast 3 spells?,117,13,24,6,39,3
The character gained 41 XP over 41 quests. What was the average XP per quest?,1,The character earns 45 XP per quest. How much XP from 3 quests?,135,15,41,41,45,3
The character gained 48 XP over 3 quests. What was the average XP per quest?,16,The character earns 9 XP per quest. How much XP from 3 quests?,27,3,48,3,9,3
The party found 40 coins distributed among 20 chests. What was the average per chest?,2,Each treasure chest holds 16 coins. How many coins in 4 chests?,64,4,40,20,16,4
The party found 45 coins distributed among 15 chests. What was the average per chest?,3,Each treasure chest holds 17 coins. How many coins in 17 chests?,289,1,45,15,17,17
Explorers mapped 31 passages across 31 towers. What was the average per tower?,1,The castle has 50 passages per tower. How many passages in 2 towers?,100,25,31,31,50,2
Explorers mapped 50 passages across 50 towers. What was the average per tower?,1,The castle has 40 passages per tower. How many passages in 5 towers?,200,8,50,50,40,5
Defeating 13 monsters yielded 39 items total. What was the average drop?,3,Each monster drops 44 items. How many items from 11 monsters?,484,4,39,13,44,11
Defeating 8 monsters yielded 40 items total. What was the average drop?,5,Each monster drops 47 items. How many items from 47 monsters?,2209,1,40,8,47,47
The 6-chapter spellbook has 42 pages total. How many pages per chapter?,7,The spellbook has 19 pages per chapter. How many pages in 19 chapters?,361,1,42,6,19,19
The 9-chapter spellbook has 27 pages total. How many pages per chapter?,3,The spellbook has 40 pages per chapter. How many pages in 10 chapters?,400,4,27,9,40,10
Thomas made 28 moves total across 7 puzzles. What was the average per puzzle?,4,Each puzzle takes 26 moves to solve. How many moves for 13 puzzles?,338,2,28,7,26,13
Thomas made 42 moves total across 21 puzzles. What was the average per puzzle?,2,Each puzzle takes 45 moves to solve. How many moves for 5 puzzles?,225,9,42,21,45,5
The game loaded 28 textures over 7 seconds. What was the average loading speed?,4,The game loads 25 textures per second. How many textures in 25 seconds?,625,1,28,7,25,25
The game loaded 12 textures over 3 seconds. What was the average loading speed?,4,The game loads 40 textures per second. How many textures in 4 seconds?,160,10,12,3,40,4
The pyramid's 5 blocks weigh 25 tons total. What is the average block weight?,5,Each pyramid block weighs 29 tons. What is the total weight of 29 blocks?,841,1,25,5,29,29
The pyramid's 16 blocks weigh 32 tons total. What is the average block weight?,2,Each pyramid block weighs 28 tons. What is the total weight of 4 blocks?,112,7,32,16,28,4
The 12-page manuscript took 4 days to copy. What was the average daily output?,3,The scribe copies 46 pages daily. How many pages in 23 days?,1058,2,12,4,46,23
The 18-page manuscript took 9 days to copy. What was the average daily output?,2,The scribe copies 18 pages daily. How many pages in 2 days?,36,9,18,9,18,2
The fleet of 18 ships transported 18 warriors total. What was the average per ship?,1,Each Viking ship carries 36 warriors. How many warriors can 4 ships carry?,144,9,18,18,36,4
The fleet of 10 ships transported 10 warriors total. What was the average per ship?,1,Each Viking ship carries 24 warriors. How many warriors can 3 ships carry?,72,8,10,10,24,3
Builders used 32 stones across 8 walls. What was the average per wall?,4,The castle requires 37 stones per wall. How many stones for 37 walls?,1369,1,32,8,37,37
Builders used 42 stones across 2 walls. What was the average per wall?,21,The castle requires 46 stones per wall. How many stones for 23 walls?,1058,2,42,2,46,23
The 23-mile road consists of 23 segments. What is the average segment length?,1,Each Roman road segment is 10 miles long. How long is a road with 5 segments?,50,2,23,23,10,5
The 36-mile road consists of 6 segments. What is the average segment length?,6,Each Roman road segment is 38 miles long. How long is a road with 38 segments?,1444,1,36,6,38,38
The movement gained 6 supporters over 2 days. What was the average daily growth?,3,The revolution gains 48 supporters daily. How many supporters in 48 days?,2304,1,6,2,48,48
The movement gained 36 supporters over 3 days. What was the average daily growth?,12,The revolution gains 48 supporters daily. How many supporters in 16 days?,768,3,36,3,48,16
The swordsmith spent 34 hours making 2 swords. What was the average time per sword?,17,Each samurai sword takes 3 hours to forge. How long to forge 3 swords?,9,1,34,2,3,3
The swordsmith spent 38 hours making 38 swords. What was the average time per sword?,1,Each samurai sword takes 30 hours to forge. How long to forge 5 swords?,150,6,38,38,30,5
The caravan covered 50 miles in 10 days. What was its average daily distance?,5,The caravan travels 46 miles daily. How far will it go in 46 days?,2116,1,50,10,46,46
The caravan covered 42 miles in 21 days. What was its average daily distance?,2,The caravan travels 24 miles daily. How far will it go in 6 days?,144,4,42,21,24,6
Artists used 40 pigments across 2 paintings. What was the average per painting?,20,Each Renaissance painting uses 28 pigments. How many pigments for 4 paintings?,112,7,40,2,28,4
Artists used 6 pigments across 6 paintings. What was the average per painting?,1,Each Renaissance painting uses 42 pigments. How many pigments for 21 paintings?,882,2,6,6,42,21
The miner extracted 20 ounces over 4 weeks. What was the average weekly yield?,5,The miner finds 32 ounces of gold weekly. How much gold in 32 weeks?,1024,1,20,4,32,32
The miner extracted 16 ounces over 8 weeks. What was the average weekly yield?,2,The miner finds 42 ounces of gold weekly. How much gold in 2 weeks?,84,21,16,8,42,2
The region received 6 inches of rain from 3 hurricanes. What was the average rainfall per hurricane?,2,Each hurricane produces 45 inches of rain. How much rain will 45 hurricanes bring?,2025,1,6,3,45,45
The region received 49 inches of rain from 49 hurricanes. What was the average rainfall per hurricane?,1,Each hurricane produces 36 inches of rain. How much rain will 9 hurricanes bring?,324,4,49,49,36,9
Scientists measured 39 snowflakes across 13 square inches. What was the average snowflake density?,3,The blizzard drops 6 snowflakes per square inch. How many flakes will fall on 3 square inches?,18,2,39,13,6,3
Scientists measured 21 snowflakes across 3 square inches. What was the average snowflake density?,7,The blizzard drops 17 snowflakes per square inch. How many flakes will fall on 17 square inches?,289,1,21,3,17,17
The tornado outbreak damaged 36 structures across 3 tornadoes. What was the average damage per tornado?,12,Each tornado damages 27 structures. How many structures will 9 tornadoes affect?,243,3,36,3,27,9
The tornado outbreak damaged 40 structures across 20 tornadoes. What was the average damage per tornado?,2,Each tornado damages 32 structures. How many structures will 4 tornadoes affect?,128,8,40,20,32,4
Energy demand increased by 36 megawatts over 3 heatwave days. What was the average daily increase?,12,The heatwave increases energy demand by 32 megawatts daily. How much extra power will be needed over 32 days?,1024,1,36,3,32,32
Energy demand increased by 38 megawatts over 38 heatwave days. What was the average daily increase?,1,The heatwave increases energy demand by 28 megawatts daily. How much extra power will be needed over 14 days?,392,2,38,38,28,14
The storm released 42 gigajoules through 3 lightning strikes. What was the average energy per strike?,14,Each lightning strike releases 12 gigajoules. How much energy will 4 strikes release?,48,3,42,3,12,4
The storm released 46 gigajoules through 23 lightning strikes. What was the average energy per strike?,2,Each lightning strike releases 5 gigajoules. How much energy will 5 strikes release?,25,1,46,23,5,5
The floodwaters covered 24 acres over 8 hours. What was the average expansion rate?,3,The flood submerges 33 acres hourly. How many acres will be flooded in 33 hours?,1089,1,24,8,33,33
The floodwaters covered 8 acres over 4 hours. What was the average expansion rate?,2,The flood submerges 11 acres hourly. How many acres will be flooded in 11 hours?,121,1,8,4,11,11
The storm dropped 26 hailstones across 13 square yards. What was the average concentration?,2,Each hailstorm produces 6 ice chunks per square yard. How many chunks will fall on 6 square yards?,36,1,26,13,6,6
The storm dropped 6 hailstones across 2 square yards. What was the average concentration?,3,Each hailstorm produces 22 ice chunks per square yard. How many chunks will fall on 22 square yards?,484,1,6,2,22,22
Reservoirs dropped 16 feet during 8 months of drought. What was the average monthly decline?,2,The drought lowers water levels by 18 feet monthly. How much will levels drop over 18 months?,324,1,16,8,18,18
Reservoirs dropped 15 feet during 15 months of drought. What was the average monthly decline?,1,The drought lowers water levels by 42 feet monthly. How much will levels drop over 6 months?,252,7,15,15,42,6
The tsunami moved 42 tons of debris through 2 waves. What was the average debris per wave?,21,Each tsunami wave carries 24 tons of debris. How much debris will 4 waves move?,96,6,42,2,24,4
The tsunami moved 35 tons of debris through 7 waves. What was the average debris per wave?,5,Each tsunami wave carries 27 tons of debris. How much debris will 3 waves move?,81,9,35,7,27,3
Visibility decreased by 15 meters over 15 minutes. What was the average rate of visibility loss?,1,The sandstorm reduces visibility by 50 meters per minute. How much visibility will be lost in 25 minutes?,1250,2,15,15,50,25
Visibility decreased by 30 meters over 15 minutes. What was the average rate of visibility loss?,2,The sandstorm reduces visibility by 20 meters per minute. How much visibility will be lost in 2 minutes?,40,10,30,15,20,2
A pod of 16 whales consumed 48 krill total. What was the average krill per whale?,3,Each whale consumes 48 krill daily. How many krill will 24 whales eat?,1152,2,48,16,48,24
A pod of 12 whales consumed 36 krill total. What was the average krill per whale?,3,Each whale consumes 36 krill daily. How many krill will 2 whales eat?,72,18,36,12,36,2
The reef grew 12 centimeters over 3 years. What was its average annual growth?,4,The coral reef grows 22 centimeters annually. How much will it grow in 11 years?,242,2,12,3,22,11
The reef grew 26 centimeters over 2 years. What was its average annual growth?,13,The coral reef grows 49 centimeters annually. How much will it grow in 49 years?,2401,1,26,2,49,49
Researchers found 50 turtle eggs in 5 nests. What was the average eggs per nest?,10,Each sea turtle lays 30 eggs per nest. How many eggs will 6 nests contain?,180,5,50,5,30,6
Researchers found 33 turtle eggs in 11 nests. What was the average eggs per nest?,3,Each sea turtle lays 16 eggs per nest. How many eggs will 2 nests contain?,32,8,33,11,16,2
Driftwood traveled 35 miles over 7 days. What was the average daily movement?,5,The ocean current moves 39 miles daily. How far will objects drift in 13 days?,507,3,35,7,39,13
Driftwood traveled 44 miles over 11 days. What was the average daily movement?,4,The ocean current moves 11 miles daily. How far will objects drift in 11 days?,121,1,44,11,11,11
Scientists measured 4 oxygen molecules from 4 phytoplankton clusters. What was the average production rate?,1,Each phytoplankton cluster produces 33 oxygen molecules hourly. How much oxygen will 3 clusters produce?,99,11,4,4,33,3
Scientists measured 15 oxygen molecules from 3 phytoplankton clusters. What was the average production rate?,5,Each phytoplankton cluster produces 38 oxygen molecules hourly. How much oxygen will 38 clusters produce?,1444,1,15,3,38,38
The kelp grew 40 feet over 2 months. What was its average monthly growth?,20,The kelp forest grows 34 feet monthly. How tall will it become after 34 months?,1156,1,40,2,34,34
The kelp grew 45 feet over 5 months. What was its average monthly growth?,9,The kelp forest grows 20 feet monthly. How tall will it become after 20 months?,400,1,45,5,20,20
Fishermen emptied 46 fish from 2 nets. What was the average catch per net?,23,Each fishing net catches 28 fish when full. How many fish will 4 full nets catch?,112,7,46,2,28,4
Fishermen emptied 42 fish from 2 nets. What was the average catch per net?,21,Each fishing net catches 42 fish when full. How many fish will 14 full nets catch?,588,3,42,2,42,14
The submarine surveyed 28 square miles over 2 days. What was its average daily exploration?,14,The submarine explores 49 square miles daily. How much area can it survey in 49 days?,2401,1,28,2,49,49
The submarine surveyed 26 square miles over 2 days. What was its average daily exploration?,13,The submarine explores 32 square miles daily. How much area can it survey in 2 days?,64,16,26,2,32,2
An oyster bed of 14 oysters filtered 28 gallons total. What was the average per oyster?,2,Each oyster filters 12 gallons of water hourly. How much water will 12 oysters filter?,144,1,28,14,12,12
An oyster bed of 2 oysters filtered 26 gallons total. What was the average per oyster?,13,Each oyster filters 40 gallons of water hourly. How much water will 10 oysters filter?,400,4,26,2,40,10
Researchers documented 48 species across 8 tidal surveys. What was the average per survey?,6,The tidal zone reveals 41 new species per survey. How many species might be found in 41 surveys?,1681,1,48,8,41,41
Researchers documented 36 species across 3 tidal surveys. What was the average per survey?,12,The tidal zone reveals 50 new species per survey. How many species might be found in 50 surveys?,2500,1,36,3,50,50
The quantum computer completed 32 operations over 4 seconds. What was its operation rate?,8,Each quantum computer performs 6 operations per second. How many operations in 6 seconds?,36,1,32,4,6,6
The quantum computer completed 42 operations over 21 seconds. What was its operation rate?,2,Each quantum computer performs 21 operations per second. How many operations in 3 seconds?,63,7,42,21,21,3
The nanobots repaired 27 cells during 9 minutes. What was their average repair rate?,3,The nanobot swarm repairs 34 cells per minute. How many cells can it repair in 2 minutes?,68,17,27,9,34,2
The nanobots repaired 28 cells during 14 minutes. What was their average repair rate?,2,The nanobot swarm repairs 33 cells per minute. How many cells can it repair in 3 minutes?,99,11,28,14,33,3
The hologram system uses 28 teraflops total across 7 projectors. What's the average per projector?,4,Each hologram projector uses 50 teraflops. How much processing power for 2 projectors?,100,25,28,7,50,2
The hologram system uses 4 teraflops total across 2 projectors. What's the average per projector?,2,Each hologram projector uses 48 teraflops. How much processing power for 3 projectors?,144,16,4,2,48,3
The reactor produced 12 megawatts over 6 hours. What was its average hourly output?,2,The fusion reactor generates 21 megawatts hourly. How much energy in 21 hours?,441,1,12,6,21,21
The reactor produced 48 megawatts over 3 hours. What was its average hourly output?,16,The fusion reactor generates 25 megawatts hourly. How much energy in 25 hours?,625,1,48,3,25,25
The AI processed 42 data points through 6 cycles. What was the average per cycle?,7,Each AI training cycle processes 25 data points. How many points in 25 cycles?,625,1,42,6,25,25
The AI processed 40 data points through 8 cycles. What was the average per cycle?,5,Each AI training cycle processes 42 data points. How many points in 42 cycles?,1764,1,40,8,42,42
The elevator ascended 30 kilometers over 3 days. What was its average daily climb?,10,The space elevator climbs 5 kilometers daily. How far will it ascend in 5 days?,25,1,30,3,5,5
The elevator ascended 36 kilometers over 36 days. What was its average daily climb?,1,The space elevator climbs 24 kilometers daily. How far will it ascend in 6 days?,144,4,36,36,24,6
The gene editor made 30 edits over 10 seconds. What was its editing speed?,3,Each gene editor modifies 26 base pairs per second. How many edits in 2 seconds?,52,13,30,10,26,2
The gene editor made 35 edits over 7 seconds. What was its editing speed?,5,Each gene editor modifies 48 base pairs per second. How many edits in 24 seconds?,1152,2,35,7,48,24
The colony used 45 liters over 15 days. What was their average daily usage?,3,The Mars colony uses 48 liters of water daily. How much water will be needed for 2 days?,96,24,45,15,48,2
The colony used 39 liters over 3 days. What was their average daily usage?,13,The Mars colony uses 33 liters of water daily. How much water will be needed for 11 days?,363,3,39,3,33,11
A team of 8 exoskeletons lifted 32 kg total. What was the average lifting capacity?,4,Each exoskeleton lifts 47 kilograms. How much can 47 exoskeletons lift together?,2209,1,32,8,47,47
A team of 20 exoskeletons lifted 40 kg total. What was the average lifting capacity?,2,Each exoskeleton lifts 34 kilograms. How much can 2 exoskeletons lift together?,68,17,40,20,34,2
The drone completed 26 deliveries over 26 hours. What was its average delivery rate?,1,The drone makes 30 deliveries per hour. How many deliveries in 10 hours?,300,3,26,26,30,10
The drone completed 16 deliveries over 2 hours. What was its average delivery rate?,8,The drone makes 24 deliveries per hour. How many deliveries in 24 hours?,576,1,16,2,24,24
