clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Each train carriage has 48 seats. How many seats are in 16 carriages?,768,Ella finds 41 erasers in their desk. They lose 4 erasers. How many erasers does Ella have now?,37,164,48,16,41,4
The helicopter uses 8 gallons of fuel hourly. How much fuel will it use in 8 hours?,64,Henry wears 15 jackets. Their closet donates 5 jackets. How many jackets does Henry have now?,10,75,8,8,15,5
The helicopter uses 2 gallons of fuel hourly. How much fuel will it use in 2 hours?,4,Henry wears 13 jackets. Their closet donates 9 jackets. How many jackets does Henry have now?,4,117,2,2,13,9
Each electric vehicle charges at 22 kW. What's the total power needed for 11 vehicles?,242,The exam has 28 questions. Michael answers 15 questions. How many questions remain?,13,420,22,11,28,15
Each electric vehicle charges at 39 kW. What's the total power needed for 39 vehicles?,1521,The exam has 32 questions. Michael answers 10 questions. How many questions remain?,22,320,39,39,32,10
The Mars rover travels 30 meters daily. How far will it go in 30 days?,900,The video is 45 minutes long. William watches 15 minutes. How much video remains?,30,675,30,30,45,15
The Mars rover travels 30 meters daily. How far will it go in 5 days?,150,The video is 29 minutes long. William watches 4 minutes. How much video remains?,25,116,30,5,29,4
Each astronaut consumes 37 pounds of food weekly. How much food is needed for 37 weeks?,1369,The guest list has 19 people. 5 people cancel. How many attendees are expected?,14,95,37,37,19,5
Each astronaut consumes 36 pounds of food weekly. How much food is needed for 36 weeks?,1296,The guest list has 40 people. 37 people cancel. How many attendees are expected?,3,1480,36,36,40,37
The satellite completes 48 orbits daily. How many orbits in 2 days?,96,The coupon saves 36 dollars. The fine print deducts 32 dollars from the savings. What is the net discount?,4,1152,48,2,36,32
The satellite completes 22 orbits daily. How many orbits in 2 days?,44,The coupon saves 22 dollars. The fine print deducts 20 dollars from the savings. What is the net discount?,2,440,22,2,22,20
Each spacewalk requires 20 hours of prep. How much prep time for 10 spacewalks?,200,The order requires 38 components. The bin has 3 components. How many more are needed?,35,114,20,10,38,3
Each spacewalk requires 30 hours of prep. How much prep time for 6 spacewalks?,180,The order requires 28 components. The bin has 23 components. How many more are needed?,5,644,30,6,28,23
The rocket burns 30 tons of fuel per minute. How much fuel will it use in 6 minutes?,180,The battery stores 27 kilowatt-hours. 25 kilowatt-hours are used. How much energy remains?,2,675,30,6,27,25
The rocket burns 24 tons of fuel per minute. How much fuel will it use in 2 minutes?,48,The battery stores 31 kilowatt-hours. 3 kilowatt-hours are used. How much energy remains?,28,93,24,2,31,3
Each lunar module carries 32 instruments. How many instruments can 2 modules carry?,64,The jar holds 25 servings. Mia consumes 20 servings. How many servings remain?,5,500,32,2,25,20
Each lunar module carries 40 instruments. How many instruments can 5 modules carry?,200,The jar holds 42 servings. Mia consumes 29 servings. How many servings remain?,13,1218,40,5,42,29
The telescope captures 44 images per orbit. How many images in 22 orbits?,968,Daniel has 30 markers. Their art teacher removes 29 markers from their collection. How many markers does Daniel have now?,1,870,44,22,30,29
The telescope captures 20 images per orbit. How many images in 5 orbits?,100,Daniel has 42 markers. Their art teacher removes 39 markers from their collection. How many markers does Daniel have now?,3,1638,20,5,42,39
Each asteroid sample weighs 28 grams. What is the total weight of 28 samples?,784,Chloe has 37 board games. Their family gives away 27 board games. How many board games does Chloe have now?,10,999,28,28,37,27
Each asteroid sample weighs 32 grams. What is the total weight of 16 samples?,512,Chloe has 28 board games. Their family gives away 27 board games. How many board games does Chloe have now?,1,756,32,16,28,27
The spaceship's shield blocks 30 radiation units hourly. How much radiation can it block in 15 hours?,450,"The cruise has 14 ports of call. After 10 stops, how many ports remain?",4,140,30,15,14,10
The spaceship's shield blocks 22 radiation units hourly. How much radiation can it block in 11 hours?,242,"The cruise has 48 ports of call. After 20 stops, how many ports remain?",28,960,22,11,48,20
Each Mars transmission takes 8 minutes. How long will 8 transmissions take?,64,The blueprint requires 33 boards. Benjamin cuts 10 boards. How many more are needed?,23,330,8,8,33,10
Each Mars transmission takes 42 minutes. How long will 6 transmissions take?,252,The blueprint requires 32 boards. Benjamin cuts 12 boards. How many more are needed?,20,384,42,6,32,12
Each magic potion needs 40 dragon scales. How many scales for 20 potions?,800,Ella grows 36 strawberries. 25 strawberries get eaten by birds. How many strawberries does Ella have now?,11,900,40,20,36,25
Each magic potion needs 48 dragon scales. How many scales for 16 potions?,768,Ella grows 22 strawberries. 16 strawberries get eaten by birds. How many strawberries does Ella have now?,6,352,48,16,22,16
The dungeon has 43 traps per level. How many traps in 43 levels?,1849,Henry plants 11 flowers. A storm damages 8 flowers. How many flowers does Henry have now?,3,88,43,43,11,8
The dungeon has 26 traps per level. How many traps in 2 levels?,52,Henry plants 30 flowers. A storm damages 4 flowers. How many flowers does Henry have now?,26,120,26,2,30,4
Each spell costs 15 mana points. How much mana to cast 3 spells?,45,Benjamin has 48 picture books. Their relative asks for 10 picture books back. How many picture books does Benjamin have now?,38,480,15,3,48,10
Each spell costs 24 mana points. How much mana to cast 6 spells?,144,Benjamin has 11 picture books. Their relative asks for 2 picture books back. How many picture books does Benjamin have now?,9,22,24,6,11,2
The character earns 41 XP per quest. How much XP from 41 quests?,1681,The textbook has 23 chapters. Charlotte studies 20 chapters. How many chapters remain?,3,460,41,41,23,20
The character earns 48 XP per quest. How much XP from 3 quests?,144,The textbook has 43 chapters. Charlotte studies 6 chapters. How many chapters remain?,37,258,48,3,43,6
Each treasure chest holds 40 coins. How many coins in 20 chests?,800,The tank holds 36 liters of fuel. Amelia uses 3 liters. How much fuel remains?,33,108,40,20,36,3
Each treasure chest holds 45 coins. How many coins in 15 chests?,675,The tank holds 16 liters of fuel. Amelia uses 12 liters. How much fuel remains?,4,192,45,15,16,12
The castle has 31 passages per tower. How many passages in 31 towers?,961,Grace brings 20 notebooks to class. A classmate borrows 12 notebooks. How many notebooks does Grace have now?,8,240,31,31,20,12
The castle has 50 passages per tower. How many passages in 50 towers?,2500,Grace brings 38 notebooks to class. A classmate borrows 12 notebooks. How many notebooks does Grace have now?,26,456,50,50,38,12
Each monster drops 39 items. How many items from 13 monsters?,507,The quota requires 41 sales. Matthew makes 16 sales. How many more are needed?,25,656,39,13,41,16
Each monster drops 40 items. How many items from 8 monsters?,320,The quota requires 31 sales. Matthew makes 9 sales. How many more are needed?,22,279,40,8,31,9
The spellbook has 42 pages per chapter. How many pages in 6 chapters?,252,"The game has 31 innings. After 29 innings, how many remain?",2,899,42,6,31,29
The spellbook has 27 pages per chapter. How many pages in 9 chapters?,243,"The game has 12 innings. After 2 innings, how many remain?",10,24,27,9,12,2
Each puzzle takes 28 moves to solve. How many moves for 7 puzzles?,196,Thomas buys 46 bananas. The cashier takes back 17 bananas. How many bananas does Thomas have now?,29,782,28,7,46,17
Each puzzle takes 42 moves to solve. How many moves for 21 puzzles?,882,Thomas buys 8 bananas. The cashier takes back 2 bananas. How many bananas does Thomas have now?,6,16,42,21,8,2
The game loads 28 textures per second. How many textures in 7 seconds?,196,"The package weighs 19 kilograms. After removing 1 kilograms, what is the current weight?",18,19,28,7,19,1
The game loads 12 textures per second. How many textures in 3 seconds?,36,"The package weighs 40 kilograms. After removing 23 kilograms, what is the current weight?",17,920,12,3,40,23
Each pyramid block weighs 25 tons. What is the total weight of 5 blocks?,125,Lucas practices piano for 30 minutes daily. Today they stopped after 2 minutes. How much practice was skipped?,28,60,25,5,30,2
Each pyramid block weighs 32 tons. What is the total weight of 16 blocks?,512,Lucas practices piano for 48 minutes daily. Today they stopped after 9 minutes. How much practice was skipped?,39,432,32,16,48,9
The scribe copies 12 pages daily. How many pages in 4 days?,48,The project needs 36 nails. The box contains 24 nails. How many additional nails are needed?,12,864,12,4,36,24
The scribe copies 18 pages daily. How many pages in 9 days?,162,The project needs 18 nails. The box contains 16 nails. How many additional nails are needed?,2,288,18,9,18,16
Each Viking ship carries 18 warriors. How many warriors can 18 ships carry?,324,Amelia has 50 minutes to complete a task. The timer shows 15 minutes have passed. What is the current remaining time?,35,750,18,18,50,15
Each Viking ship carries 10 warriors. How many warriors can 10 ships carry?,100,Amelia has 27 minutes to complete a task. The timer shows 26 minutes have passed. What is the current remaining time?,1,702,10,10,27,26
The castle requires 32 stones per wall. How many stones for 8 walls?,256,"The trip covers 27 kilometers. After 1 kilometers, how much farther is the destination?",26,27,32,8,27,1
The castle requires 42 stones per wall. How many stones for 2 walls?,84,"The trip covers 31 kilometers. After 12 kilometers, how much farther is the destination?",19,372,42,2,31,12
Each Roman road segment is 23 miles long. How long is a road with 23 segments?,529,Mia has 32 keys on their keychain. They remove 1 keys. How many keys does Mia have now?,31,32,23,23,32,1
Each Roman road segment is 36 miles long. How long is a road with 6 segments?,216,Mia has 43 keys on their keychain. They remove 27 keys. How many keys does Mia have now?,16,1161,36,6,43,27
The revolution gains 6 supporters daily. How many supporters in 2 days?,12,The circuit handles 36 amps safely. 9 amps are flowing. How much additional load is possible?,27,324,6,2,36,9
The revolution gains 36 supporters daily. How many supporters in 3 days?,108,The circuit handles 25 amps safely. 22 amps are flowing. How much additional load is possible?,3,550,36,3,25,22
Each samurai sword takes 34 hours to forge. How long to forge 2 swords?,68,The rope measures 28 meters. Lily cuts off 19 meters. What length remains?,9,532,34,2,28,19
Each samurai sword takes 38 hours to forge. How long to forge 38 swords?,1444,The rope measures 33 meters. Lily cuts off 27 meters. What length remains?,6,891,38,38,33,27
The caravan travels 50 miles daily. How far will it go in 10 days?,500,The playlist has 25 songs. Grace skips 18 songs. How many songs will play?,7,450,50,10,25,18
The caravan travels 42 miles daily. How far will it go in 21 days?,882,The playlist has 19 songs. Grace skips 7 songs. How many songs will play?,12,133,42,21,19,7
Each Renaissance painting uses 40 pigments. How many pigments for 2 paintings?,80,The highway project needs 38 workers. 14 workers finish their shift. How many workers are needed?,24,532,40,2,38,14
Each Renaissance painting uses 6 pigments. How many pigments for 6 paintings?,36,The highway project needs 11 workers. 10 workers finish their shift. How many workers are needed?,1,110,6,6,11,10
The miner finds 20 ounces of gold weekly. How much gold in 4 weeks?,80,"Jacob earns 10 dollars weekly. After 7 dollars in deductions, what is the take-home amount?",3,70,20,4,10,7
The miner finds 16 ounces of gold weekly. How much gold in 8 weeks?,128,"Jacob earns 49 dollars weekly. After 5 dollars in deductions, what is the take-home amount?",44,245,16,8,49,5
Each hurricane produces 6 inches of rain. How much rain will 3 hurricanes bring?,18,The flowerbed needs 34 liters of water. Ella adds 15 liters. How much more water is needed?,19,510,6,3,34,15
Each hurricane produces 49 inches of rain. How much rain will 49 hurricanes bring?,2401,The flowerbed needs 48 liters of water. Ella adds 43 liters. How much more water is needed?,5,2064,49,49,48,43
The blizzard drops 39 snowflakes per square inch. How many flakes will fall on 13 square inches?,507,Ethan owns 43 pairs of socks. Their washing machine ruins 2 pairs of socks. How many pairs of socks does Ethan have now?,41,86,39,13,43,2
The blizzard drops 21 snowflakes per square inch. How many flakes will fall on 3 square inches?,63,Ethan owns 45 pairs of socks. Their washing machine ruins 7 pairs of socks. How many pairs of socks does Ethan have now?,38,315,21,3,45,7
Each tornado damages 36 structures. How many structures will 3 tornadoes affect?,108,The fundraiser goal is 40 dollars. Emma contributes 10 dollars. What is the remaining gap to the goal after the contribution?,30,400,36,3,40,10
Each tornado damages 40 structures. How many structures will 20 tornadoes affect?,800,The fundraiser goal is 40 dollars. Emma contributes 28 dollars. What is the remaining gap to the goal after the contribution?,12,1120,40,20,40,28
The heatwave increases energy demand by 36 megawatts daily. How much extra power will be needed over 3 days?,108,The garden has 43 plants. Samuel removes 42 weeds. How many desired plants remain?,1,1806,36,3,43,42
The heatwave increases energy demand by 38 megawatts daily. How much extra power will be needed over 38 days?,1444,The garden has 29 plants. Samuel removes 15 weeds. How many desired plants remain?,14,435,38,38,29,15
Each lightning strike releases 42 gigajoules. How much energy will 3 strikes release?,126,Alexander has 28 photos in their album. They remove 24 photos. How many photos does Alexander have now?,4,672,42,3,28,24
Each lightning strike releases 46 gigajoules. How much energy will 23 strikes release?,1058,Alexander has 44 photos in their album. They remove 17 photos. How many photos does Alexander have now?,27,748,46,23,44,17
The flood submerges 24 acres hourly. How many acres will be flooded in 8 hours?,192,"The stew requires 32 hours to cook. After 3 hours, how much cooking time remains?",29,96,24,8,32,3
The flood submerges 8 acres hourly. How many acres will be flooded in 4 hours?,32,"The stew requires 5 hours to cook. After 3 hours, how much cooking time remains?",2,15,8,4,5,3
Each hailstorm produces 26 ice chunks per square yard. How many chunks will fall on 13 square yards?,338,The patient needs 24 milligrams of medicine. The nurse administers 4 milligrams. How much more is needed?,20,96,26,13,24,4
Each hailstorm produces 6 ice chunks per square yard. How many chunks will fall on 2 square yards?,12,The patient needs 15 milligrams of medicine. The nurse administers 3 milligrams. How much more is needed?,12,45,6,2,15,3
The drought lowers water levels by 16 feet monthly. How much will levels drop over 8 months?,128,The conference has 29 sessions. Ella attends 28 sessions. How many sessions remain?,1,812,16,8,29,28
The drought lowers water levels by 15 feet monthly. How much will levels drop over 15 months?,225,The conference has 23 sessions. Ella attends 12 sessions. How many sessions remain?,11,276,15,15,23,12
Each tsunami wave carries 42 tons of debris. How much debris will 2 waves move?,84,Ethan buys 11 donuts. Their family eats 1 donuts. How many donuts does Ethan have now?,10,11,42,2,11,1
Each tsunami wave carries 35 tons of debris. How much debris will 7 waves move?,245,Ethan buys 26 donuts. Their family eats 14 donuts. How many donuts does Ethan have now?,12,364,35,7,26,14
The sandstorm reduces visibility by 15 meters per minute. How much visibility will be lost in 15 minutes?,225,Charlotte budgets 12 dollars for groceries. The receipt shows 10 dollars spent. How much remains in the budget?,2,120,15,15,12,10
The sandstorm reduces visibility by 30 meters per minute. How much visibility will be lost in 15 minutes?,450,Charlotte budgets 39 dollars for groceries. The receipt shows 32 dollars spent. How much remains in the budget?,7,1248,30,15,39,32
Each whale consumes 48 krill daily. How many krill will 16 whales eat?,768,The air quality index shows 33 particles. Filters remove 28 particles. What is the improved reading?,5,924,48,16,33,28
Each whale consumes 36 krill daily. How many krill will 12 whales eat?,432,The air quality index shows 26 particles. Filters remove 18 particles. What is the improved reading?,8,468,36,12,26,18
The coral reef grows 12 centimeters annually. How much will it grow in 3 years?,36,The order requires 37 tiles. Lucas breaks 23 tiles. How many usable tiles remain?,14,851,12,3,37,23
The coral reef grows 26 centimeters annually. How much will it grow in 2 years?,52,The order requires 29 tiles. Lucas breaks 1 tiles. How many usable tiles remain?,28,29,26,2,29,1
Each sea turtle lays 50 eggs per nest. How many eggs will 5 nests contain?,250,Olivia collects 42 magazines. Their subscription expires for 27 magazines. How many magazines does Olivia have now?,15,1134,50,5,42,27
Each sea turtle lays 33 eggs per nest. How many eggs will 11 nests contain?,363,Olivia collects 22 magazines. Their subscription expires for 6 magazines. How many magazines does Olivia have now?,16,132,33,11,22,6
The ocean current moves 35 miles daily. How far will objects drift in 7 days?,245,The forest has 29 trees. Loggers remove 19 trees. How many trees remain?,10,551,35,7,29,19
The ocean current moves 44 miles daily. How far will objects drift in 11 days?,484,The forest has 48 trees. Loggers remove 42 trees. How many trees remain?,6,2016,44,11,48,42
Each phytoplankton cluster produces 4 oxygen molecules hourly. How much oxygen will 4 clusters produce?,16,Jack picks 31 oranges. They drop 25 oranges. How many oranges does Jack have now?,6,775,4,4,31,25
Each phytoplankton cluster produces 15 oxygen molecules hourly. How much oxygen will 3 clusters produce?,45,Jack picks 43 oranges. They drop 41 oranges. How many oranges does Jack have now?,2,1763,15,3,43,41
The kelp forest grows 40 feet monthly. How tall will it become after 2 months?,80,"Mia's meeting lasts 24 minutes. After 17 minutes, how much meeting time is left?",7,408,40,2,24,17
The kelp forest grows 45 feet monthly. How tall will it become after 5 months?,225,"Mia's meeting lasts 41 minutes. After 39 minutes, how much meeting time is left?",2,1599,45,5,41,39
Each fishing net catches 46 fish when full. How many fish will 2 full nets catch?,92,The production line makes 38 units per hour. Maintenance removes 13 units. What is the new output?,25,494,46,2,38,13
Each fishing net catches 42 fish when full. How many fish will 2 full nets catch?,84,The production line makes 47 units per hour. Maintenance removes 29 units. What is the new output?,18,1363,42,2,47,29
The submarine explores 28 square miles daily. How much area can it survey in 2 days?,56,The athlete needs 41 meters to win. They complete 11 meters. How much farther is needed?,30,451,28,2,41,11
The submarine explores 26 square miles daily. How much area can it survey in 2 days?,52,The athlete needs 20 meters to win. They complete 13 meters. How much farther is needed?,7,260,26,2,20,13
Each oyster filters 28 gallons of water hourly. How much water will 14 oysters filter?,392,The app has 45 daily uses allowed. Matthew uses it 25 times. How many uses remain?,20,1125,28,14,45,25
Each oyster filters 26 gallons of water hourly. How much water will 2 oysters filter?,52,The app has 39 daily uses allowed. Matthew uses it 10 times. How many uses remain?,29,390,26,2,39,10
The tidal zone reveals 48 new species per survey. How many species might be found in 8 surveys?,384,"The vacation lasts 40 days. After 6 days, how many days remain?",34,240,48,8,40,6
The tidal zone reveals 36 new species per survey. How many species might be found in 3 surveys?,108,"The vacation lasts 23 days. After 5 days, how many days remain?",18,115,36,3,23,5
Each quantum computer performs 32 operations per second. How many operations in 4 seconds?,128,The batch makes 23 cookies. Samuel eats 16 cookies. How many cookies remain?,7,368,32,4,23,16
Each quantum computer performs 42 operations per second. How many operations in 21 seconds?,882,The batch makes 36 cookies. Samuel eats 34 cookies. How many cookies remain?,2,1224,42,21,36,34
The nanobot swarm repairs 27 cells per minute. How many cells can it repair in 9 minutes?,243,The lab has 45 experiments. Henry completes 16 experiments. How many experiments remain?,29,720,27,9,45,16
The nanobot swarm repairs 28 cells per minute. How many cells can it repair in 14 minutes?,392,The lab has 32 experiments. Henry completes 29 experiments. How many experiments remain?,3,928,28,14,32,29
Each hologram projector uses 28 teraflops. How much processing power for 7 projectors?,196,The venue seats 34 guests. 27 seats are reserved. How many seats are open?,7,918,28,7,34,27
Each hologram projector uses 4 teraflops. How much processing power for 2 projectors?,8,The venue seats 43 guests. 31 seats are reserved. How many seats are open?,12,1333,4,2,43,31
The fusion reactor generates 12 megawatts hourly. How much energy in 6 hours?,72,The book has 29 pages. Michael reads 3 pages. How many pages remain?,26,87,12,6,29,3
The fusion reactor generates 48 megawatts hourly. How much energy in 3 hours?,144,The book has 20 pages. Michael reads 16 pages. How many pages remain?,4,320,48,3,20,16
Each AI training cycle processes 42 data points. How many points in 6 cycles?,252,Thomas bakes 47 cookies. Their sibling eats 31 cookies. How many cookies does Thomas have now?,16,1457,42,6,47,31
Each AI training cycle processes 40 data points. How many points in 8 cycles?,320,Thomas bakes 48 cookies. Their sibling eats 39 cookies. How many cookies does Thomas have now?,9,1872,40,8,48,39
The space elevator climbs 30 kilometers daily. How far will it ascend in 3 days?,90,The assignment requires 38 pages. Zoe writes 16 pages. How much more is needed?,22,608,30,3,38,16
The space elevator climbs 36 kilometers daily. How far will it ascend in 36 days?,1296,The assignment requires 36 pages. Zoe writes 33 pages. How much more is needed?,3,1188,36,36,36,33
Each gene editor modifies 30 base pairs per second. How many edits in 10 seconds?,300,The treatment requires 32 sessions. Lucas attends 2 sessions. How many sessions remain?,30,64,30,10,32,2
Each gene editor modifies 35 base pairs per second. How many edits in 7 seconds?,245,The treatment requires 25 sessions. Lucas attends 9 sessions. How many sessions remain?,16,225,35,7,25,9
The Mars colony uses 45 liters of water daily. How much water will be needed for 15 days?,675,Lily owns 39 stuffed animals. They give 22 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,17,858,45,15,39,22
The Mars colony uses 39 liters of water daily. How much water will be needed for 3 days?,117,Lily owns 32 stuffed animals. They give 21 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,11,672,39,3,32,21
Each exoskeleton lifts 32 kilograms. How much can 8 exoskeletons lift together?,256,The seed packet contains 27 seeds. Harper plants 18 seeds. How many seeds remain?,9,486,32,8,27,18
Each exoskeleton lifts 40 kilograms. How much can 20 exoskeletons lift together?,800,The seed packet contains 14 seeds. Harper plants 5 seeds. How many seeds remain?,9,70,40,20,14,5
The drone makes 26 deliveries per hour. How many deliveries in 26 hours?,676,The tournament has 19 rounds. Alexander completes 4 rounds. How many rounds remain?,15,76,26,26,19,4
The drone makes 16 deliveries per hour. How many deliveries in 2 hours?,32,The tournament has 48 rounds. Alexander completes 28 rounds. How many rounds remain?,20,1344,16,2,48,28
